,牛号,月龄,胎次,繁殖状态,泌乳天数,产后天数,空怀天数,配种次数,奶量1,奶量2,牛舍名称,出生日期,父亲牛号,外祖父号,繁殖代码,怀孕日期,产犊日期,干奶日期,配种日期,流产日期,与配公牛,配种组
3633,185246.0,25.28,0,怀孕,-1.0,-1.0,513.0,5.0,25.28,25.28,C1N2,09/30/2018,551HO03357,014HO05962,-1,12/31/1969,12/31/1969,12/31/1969,02/25/2020,12/31/1969,-1,0
3634,185247.0,25.28,1,已配,94.0,94.0,94.0,1.0,25.28,25.28,A1SS,09/30/2018,513HO03088,007HO09961,-1,12/31/1969,12/31/1969,12/31/1969,10/07/2020,12/31/1969,-1,0
3635,185249.0,25.28,1,已配,78.0,78.0,78.0,1.0,25.28,25.28,A1SS,09/30/2018,511HO11718,529HO14660,-1,12/31/1969,12/31/1969,12/31/1969,10/21/2020,12/31/1969,-1,0
3636,185256.0,25.22,1,产犊,56.0,56.0,56.0,0.0,25.22,25.22,A1SS,10/01/2018,029HO18364,507HO09754,-1,12/31/1969,12/31/1969,12/31/1969,12/31/1969,12/31/1969,-1,0
3637,185257.0,25.22,1,已配,102.0,102.0,102.0,2.0,25.22,25.22,A1SS,10/01/2018,513HO03088,029HO13388,-1,12/31/1969,12/31/1969,12/31/1969,10/21/2020,12/31/1969,-1,0
3638,185258.0,25.18,1,空怀,97.0,97.0,97.0,1.0,25.18,25.18,A1SS,10/02/2018,011HO11713,011HO11233,-1,12/31/1969,12/31/1969,12/31/1969,09/30/2020,12/31/1969,-1,0
3639,185259.0,25.18,0,怀孕,-1.0,-1.0,701.0,5.0,25.18,25.18,A6SS,10/02/2018,551HO03357,511HO11302,-1,12/31/1969,12/31/1969,12/31/1969,09/02/2020,12/31/1969,-1,0
3640,185260.0,25.18,1,已配,96.0,96.0,96.0,2.0,25.18,25.18,A1SS,10/02/2018,551HO03244,529HO14258,-1,12/31/1969,12/31/1969,12/31/1969,10/26/2020,12/31/1969,-1,0
3641,185261.0,25.18,1,怀孕,106.0,106.0,61.0,1.0,25.18,25.18,B4SS,10/02/2018,029HO18364,007HO08877,-1,12/31/1969,12/31/1969,12/31/1969,09/23/2020,12/31/1969,-1,0
3642,185262.0,25.18,0,怀孕,-1.0,-1.0,547.0,3.0,25.18,25.18,B5SS,10/02/2018,511HO11718,001HO02509,-1,12/31/1969,12/31/1969,12/31/1969,04/01/2020,12/31/1969,-1,0
3643,185263.0,25.15,1,怀孕,122.0,122.0,63.0,1.0,25.15,25.15,B4SS,10/03/2018,551HO03244,001HO02509,-1,12/31/1969,12/31/1969,12/31/1969,09/09/2020,12/31/1969,-1,0
3644,185264.0,25.15,1,怀孕,99.0,99.0,61.0,1.0,25.15,25.15,A1SS,10/03/2018,511HO11718,007HO09900,-1,12/31/1969,12/31/1969,12/31/1969,09/30/2020,12/31/1969,-1,0
3645,185265.0,25.15,1,已配,102.0,102.0,102.0,2.0,25.15,25.15,A1SS,10/03/2018,011HO11713,200HO06343,-1,12/31/1969,12/31/1969,12/31/1969,10/24/2020,12/31/1969,-1,0
3646,185266.0,25.15,0,怀孕,-1.0,-1.0,662.0,4.0,25.15,25.15,B6SS,10/03/2018,011HO11713,501HO02611,-1,12/31/1969,12/31/1969,12/31/1969,07/26/2020,12/31/1969,-1,0
3647,185267.0,25.15,1,已配,94.0,94.0,94.0,1.0,25.15,25.15,A1SS,10/03/2018,551HO03244,014HO05962,-1,12/31/1969,12/31/1969,12/31/1969,10/07/2020,12/31/1969,-1,0
3648,185268.0,25.12,1,怀孕,102.0,102.0,64.0,1.0,25.12,25.12,C3NN,10/04/2018,511HO11718,014HO06498,-1,12/31/1969,12/31/1969,12/31/1969,09/30/2020,12/31/1969,-1,0
3649,185269.0,25.12,1,怀孕,101.0,101.0,63.0,1.0,25.12,25.12,A1SS,10/04/2018,511HO11718,007HO09900,-1,12/31/1969,12/31/1969,12/31/1969,09/30/2020,12/31/1969,-1,0
3650,185270.0,25.12,1,已配,70.0,70.0,70.0,1.0,25.12,25.12,A1SS,10/04/2018,513HO03088,529HO11630,-1,12/31/1969,12/31/1969,12/31/1969,10/28/2020,12/31/1969,-1,0
3651,185271.0,25.12,1,已配,83.0,83.0,83.0,1.0,25.12,25.12,A1SS,10/04/2018,511HO11718,001HO02509,-1,12/31/1969,12/31/1969,12/31/1969,10/14/2020,12/31/1969,-1,0
3652,185272.0,25.12,0,怀孕,-1.0,-1.0,524.0,4.0,25.12,25.12,B6SS,10/04/2018,029HO18364,007HO11219,-1,12/31/1969,12/31/1969,12/31/1969,03/11/2020,12/31/1969,-1,0
3653,185273.0,25.12,1,已配,95.0,95.0,95.0,1.0,25.12,25.12,B4SS,10/04/2018,551HO03357,511HO11302,-1,12/31/1969,12/31/1969,12/31/1969,10/07/2020,12/31/1969,-1,0
3654,185274.0,25.12,1,已配,86.0,86.0,86.0,1.0,25.12,25.12,A1SS,10/04/2018,551HO03244,529HO14258,-1,12/31/1969,12/31/1969,12/31/1969,10/14/2020,12/31/1969,-1,0
3655,185275.0,25.12,1,怀孕,97.0,97.0,59.0,1.0,25.12,25.12,A1SS,10/04/2018,511HO11718,014HO05962,-1,12/31/1969,12/31/1969,12/31/1969,09/30/2020,12/31/1969,-1,0
3656,185277.0,25.12,1,已配,128.0,128.0,128.0,3.0,25.12,25.12,B4SS,10/04/2018,011HO11713,029HO13144,-1,12/31/1969,12/31/1969,12/31/1969,11/03/2020,12/31/1969,-1,0
3657,185278.0,25.12,1,产犊,13.0,13.0,13.0,0.0,25.12,25.12,B1N1,10/04/2018,511HO11718,529HO14660,-1,12/31/1969,12/31/1969,12/31/1969,12/31/1969,12/31/1969,-1,0
3658,185279.0,25.09,1,产犊,60.0,60.0,60.0,0.0,25.09,25.09,A1SS,10/05/2018,029HO18364,200JE00303,-1,12/31/1969,12/31/1969,12/31/1969,12/31/1969,12/31/1969,-1,0
3659,185281.0,25.09,1,已配,93.0,93.0,93.0,1.0,25.09,25.09,A1SS,10/05/2018,511HO11718,007HO09222,-1,12/31/1969,12/31/1969,12/31/1969,10/07/2020,12/31/1969,-1,0
3660,185282.0,25.09,1,已配,87.0,87.0,87.0,2.0,25.09,25.09,A1SS,10/05/2018,511HO11718,014HO05962,-1,12/31/1969,12/31/1969,12/31/1969,11/05/2020,12/31/1969,-1,0
3661,185283.0,25.09,1,怀孕,97.0,97.0,59.0,1.0,25.09,25.09,A1SS,10/05/2018,513HO03088,001HO09828,-1,12/31/1969,12/31/1969,12/31/1969,09/30/2020,12/31/1969,-1,0
3662,185284.0,25.09,1,怀孕,100.0,100.0,62.0,1.0,25.09,25.09,A1SS,10/05/2018,551HO03357,511HO11302,-1,12/31/1969,12/31/1969,12/31/1969,09/30/2020,12/31/1969,-1,0
3663,185285.0,25.09,1,已配,140.0,140.0,140.0,2.0,25.09,25.09,B4SS,10/05/2018,511HO11718,001HO02509,-1,12/31/1969,12/31/1969,12/31/1969,10/08/2020,12/31/1969,-1,0
3664,185286.0,25.06,0,怀孕,-1.0,-1.0,639.0,3.0,25.06,25.06,B6SS,10/06/2018,011HO11713,011HO09951,-1,12/31/1969,12/31/1969,12/31/1969,07/06/2020,12/31/1969,-1,0
3665,185287.0,25.06,0,怀孕,-1.0,-1.0,530.0,3.0,25.06,25.06,B5SS,10/06/2018,513HO03088,-1,-1,12/31/1969,12/31/1969,12/31/1969,03/19/2020,12/31/1969,-1,0
3666,185288.0,25.06,1,产犊,2.0,2.0,2.0,0.0,25.06,25.06,B1N1,10/06/2018,551HO03244,151HO00722,-1,12/31/1969,12/31/1969,12/31/1969,12/31/1969,12/31/1969,-1,0
3667,185289.0,25.06,1,已配,79.0,79.0,79.0,1.0,25.06,25.06,A1SS,10/06/2018,011HO11713,200HO06515,-1,12/31/1969,12/31/1969,12/31/1969,10/21/2020,12/31/1969,-1,0
3668,185290.0,25.06,1,怀孕,114.0,114.0,62.0,1.0,25.06,25.06,B4SS,10/06/2018,097HO41651,011HO08919,-1,12/31/1969,12/31/1969,12/31/1969,09/16/2020,12/31/1969,-1,0
3669,185291.0,25.06,1,产犊,1.0,1.0,1.0,0.0,25.06,25.06,B1N1,10/06/2018,511HO11718,007HO09900,-1,12/31/1969,12/31/1969,12/31/1969,12/31/1969,12/31/1969,-1,0
3670,185293.0,25.0,0,怀孕,-1.0,-1.0,687.0,3.0,25.0,25.0,A5SS,10/07/2018,551HO03357,511HO11302,-1,12/31/1969,12/31/1969,12/31/1969,08/24/2020,12/31/1969,-1,0
3671,185294.0,25.0,0,怀孕,-1.0,-1.0,593.0,2.0,25.0,25.0,B5SS,10/07/2018,029HO18218,511HO11302,-1,12/31/1969,12/31/1969,12/31/1969,05/22/2020,12/31/1969,-1,0
3672,185295.0,25.0,1,怀孕,97.0,97.0,59.0,1.0,25.0,25.0,A1SS,10/07/2018,551HO03244,151HO00722,-1,12/31/1969,12/31/1969,12/31/1969,09/30/2020,12/31/1969,-1,0
3673,185297.0,25.0,1,怀孕,143.0,143.0,63.0,1.0,25.0,25.0,B3NN,10/07/2018,011HO11713,501HO08658,-1,12/31/1969,12/31/1969,12/31/1969,08/19/2020,12/31/1969,-1,0
3674,185298.0,24.99,1,已配,64.0,64.0,64.0,1.0,24.99,24.99,A1SS,10/08/2018,029HO18364,200HO05660,-1,12/31/1969,12/31/1969,12/31/1969,11/04/2020,12/31/1969,-1,0
3675,185299.0,24.99,0,怀孕,-1.0,-1.0,665.0,3.0,24.99,24.99,B6SS,10/08/2018,513HO03088,501HO7467,-1,12/31/1969,12/31/1969,12/31/1969,08/03/2020,12/31/1969,-1,0
3676,185302.0,24.96,1,已配,74.0,74.0,74.0,1.0,24.96,24.96,A1SS,10/09/2018,097HO41651,029HO11713,-1,12/31/1969,12/31/1969,12/31/1969,10/28/2020,12/31/1969,-1,0
3677,185303.0,24.96,1,已配,62.0,62.0,62.0,1.0,24.96,24.96,A1SS,10/09/2018,097HO41651,200HO05660,-1,12/31/1969,12/31/1969,12/31/1969,11/04/2020,12/31/1969,-1,0
3678,185304.0,24.96,1,已配,86.0,86.0,86.0,1.0,24.96,24.96,C3N2,10/09/2018,011HO11713,011H011111,-1,12/31/1969,12/31/1969,12/31/1969,10/14/2020,12/31/1969,-1,0
3679,185306.0,24.93,1,已配,90.0,90.0,90.0,1.0,24.93,24.93,A1SS,10/10/2018,029HO18364,FR2941260566,-1,12/31/1969,12/31/1969,12/31/1969,10/07/2020,12/31/1969,-1,0
3680,185308.0,24.89,0,怀孕,-1.0,-1.0,489.0,5.0,24.89,24.89,C1N2,10/11/2018,551HO03244,151HO00722,-1,12/31/1969,12/31/1969,12/31/1969,02/12/2020,12/31/1969,-1,0
3681,185309.0,24.89,1,已配,96.0,96.0,96.0,2.0,24.89,24.89,A1SS,10/11/2018,511HO11718,007H009900,-1,12/31/1969,12/31/1969,12/31/1969,10/29/2020,12/31/1969,-1,0
3682,185310.0,24.89,1,已配,83.0,83.0,83.0,1.0,24.89,24.89,A1SS,10/11/2018,551HO03357,511HO11302,-1,12/31/1969,12/31/1969,12/31/1969,10/14/2020,12/31/1969,-1,0
3683,185311.0,24.89,1,空怀,101.0,101.0,101.0,1.0,24.89,24.89,A1SS,10/11/2018,511HO11718,007HO09900,-1,12/31/1969,12/31/1969,12/31/1969,09/30/2020,12/31/1969,-1,0
3684,185312.0,24.89,1,已配,96.0,96.0,96.0,1.0,24.89,24.89,A1SS,10/11/2018,511HO11718,007HO09900,-1,12/31/1969,12/31/1969,12/31/1969,10/07/2020,12/31/1969,-1,0
3685,185314.0,24.89,1,已配,74.0,74.0,74.0,1.0,24.89,24.89,A1SS,10/11/2018,007HO11724,007HO11219,-1,12/31/1969,12/31/1969,12/31/1969,10/28/2020,12/31/1969,-1,0
3686,185315.0,24.89,0,怀孕,-1.0,-1.0,528.0,2.0,24.89,24.89,B5SS,10/11/2018,011HO11713,200HO06083,-1,12/31/1969,12/31/1969,12/31/1969,03/22/2020,12/31/1969,-1,0
3687,185316.0,24.86,0,已配,-1.0,-1.0,757.0,4.0,24.86,24.86,A6NN,10/12/2018,029HO18218,511HO11302,-1,12/31/1969,12/31/1969,12/31/1969,10/18/2020,12/31/1969,-1,0
3688,185317.0,24.86,1,已配,93.0,93.0,93.0,2.0,24.86,24.86,A1SS,10/12/2018,097HO41651,029HO13537,-1,12/31/1969,12/31/1969,12/31/1969,11/07/2020,12/31/1969,-1,0
3689,185318.0,24.86,1,已配,79.0,79.0,79.0,1.0,24.86,24.86,A1SS,10/12/2018,511HO11718,001HO02509,-1,12/31/1969,12/31/1969,12/31/1969,10/21/2020,12/31/1969,-1,0
3690,185319.0,24.83,1,怀孕,137.0,137.0,92.0,2.0,24.83,24.83,B4SS,10/13/2018,007HO11724,014HO05751,-1,12/31/1969,12/31/1969,12/31/1969,09/23/2020,12/31/1969,-1,0
3691,185320.0,24.83,1,产犊,34.0,34.0,34.0,0.0,24.83,24.83,A4NN,10/13/2018,551HO03244,529HO14258,-1,12/31/1969,12/31/1969,12/31/1969,12/31/1969,12/31/1969,-1,0
3692,185322.0,24.83,1,已配,83.0,83.0,83.0,1.0,24.83,24.83,A1SS,10/13/2018,513HO03088,029HO13566,-1,12/31/1969,12/31/1969,12/31/1969,10/14/2020,12/31/1969,-1,0
3693,185323.0,24.83,0,怀孕,-1.0,-1.0,624.0,5.0,24.83,24.83,B5SS,10/13/2018,007HO11724,029HO13566,-1,12/31/1969,12/31/1969,12/31/1969,06/28/2020,12/31/1969,-1,0
3694,185324.0,24.8,1,已配,88.0,88.0,88.0,1.0,24.8,24.8,A1SS,10/14/2018,029HO18218,014HO06498,-1,12/31/1969,12/31/1969,12/31/1969,10/14/2020,12/31/1969,-1,0
3695,185325.0,24.8,0,怀孕,-1.0,-1.0,579.0,3.0,24.8,24.8,B5SS,10/14/2018,511HO11718,001HO02509,-1,12/31/1969,12/31/1969,12/31/1969,05/15/2020,12/31/1969,-1,0
3696,185326.0,24.8,1,产犊,37.0,37.0,37.0,0.0,24.8,24.8,A4NN,10/14/2018,511HO11718,001HO02509,-1,12/31/1969,12/31/1969,12/31/1969,12/31/1969,12/31/1969,-1,0
3697,185328.0,24.8,1,怀孕,116.0,116.0,64.0,1.0,24.8,24.8,B4SS,10/14/2018,097HO41651,007H008644,-1,12/31/1969,12/31/1969,12/31/1969,09/16/2020,12/31/1969,-1,0
3698,185329.0,24.8,0,怀孕,-1.0,-1.0,704.0,4.0,24.8,24.8,A5SS,10/14/2018,029HO18218,200HO06083,-1,12/31/1969,12/31/1969,12/31/1969,09/17/2020,12/31/1969,-1,0
3699,185330.0,24.76,1,怀孕,125.0,125.0,59.0,1.0,24.76,24.76,B4SS,10/15/2018,511HO11718,014HO05962,-1,12/31/1969,12/31/1969,12/31/1969,09/02/2020,12/31/1969,-1,0
3700,185331.0,24.76,1,已配,80.0,80.0,80.0,1.0,24.76,24.76,A1SS,10/15/2018,551HO03244,151HO00722,-1,12/31/1969,12/31/1969,12/31/1969,10/21/2020,12/31/1969,-1,0
3701,185332.0,24.76,1,已配,70.0,70.0,70.0,1.0,24.76,24.76,A1SS,10/15/2018,551HO03244,151HO00722,-1,12/31/1969,12/31/1969,12/31/1969,10/28/2020,12/31/1969,-1,0
3702,185333.0,24.76,1,产犊,21.0,21.0,21.0,0.0,24.76,24.76,B1N1,10/15/2018,029HO18218,551HO00725,-1,12/31/1969,12/31/1969,12/31/1969,12/31/1969,12/31/1969,-1,0
3703,185335.0,24.73,1,禁配,83.0,83.0,83.0,0.0,24.73,24.73,A1SS,10/16/2018,513HO03088,200HO02714,-1,12/31/1969,12/31/1969,12/31/1969,12/31/1969,12/31/1969,-1,0
3704,185336.0,24.73,1,已配,86.0,86.0,86.0,1.0,24.73,24.73,A1SS,10/16/2018,551HO03244,151HO00722,-1,12/31/1969,12/31/1969,12/31/1969,10/14/2020,12/31/1969,-1,0
3705,185337.0,24.73,1,产犊,38.0,38.0,38.0,0.0,24.73,24.73,A4NN,10/16/2018,551HO03244,529HO14258,-1,12/31/1969,12/31/1969,12/31/1969,12/31/1969,12/31/1969,-1,0
3706,185338.0,24.73,1,产犊,8.0,8.0,8.0,0.0,24.73,24.73,B1N1,10/16/2018,097HO41651,011HO09879,-1,12/31/1969,12/31/1969,12/31/1969,12/31/1969,12/31/1969,-1,0
3707,185339.0,24.73,0,怀孕,-1.0,-1.0,645.0,4.0,24.73,24.73,B5SS,10/16/2018,007HO11724,029HO13566,-1,12/31/1969,12/31/1969,12/31/1969,07/22/2020,12/31/1969,-1,0
3708,185340.0,24.73,1,已配,79.0,79.0,79.0,1.0,24.73,24.73,A1SS,10/16/2018,551HO03357,001HO02509,-1,12/31/1969,12/31/1969,12/31/1969,10/21/2020,12/31/1969,-1,0
3709,185342.0,24.7,1,已配,74.0,74.0,74.0,1.0,24.7,24.7,A1SS,10/17/2018,551HO03244,151HO00722,-1,12/31/1969,12/31/1969,12/31/1969,10/28/2020,12/31/1969,-1,0
3710,185343.0,24.7,1,已配,87.0,87.0,87.0,1.0,24.7,24.7,A1SS,10/17/2018,513HO03088,029HO13388,-1,12/31/1969,12/31/1969,12/31/1969,10/14/2020,12/31/1969,-1,0
3711,185344.0,24.7,1,产犊,52.0,52.0,52.0,0.0,24.7,24.7,A4NN,10/17/2018,097HO41651,011H009945,-1,12/31/1969,12/31/1969,12/31/1969,12/31/1969,12/31/1969,-1,0
3712,185345.0,24.67,1,已配,88.0,88.0,88.0,1.0,24.67,24.67,A1SS,10/18/2018,007HO11724,029HO13566,-1,12/31/1969,12/31/1969,12/31/1969,10/14/2020,12/31/1969,-1,0
3713,185346.0,24.67,1,已配,83.0,83.0,83.0,1.0,24.67,24.67,A1SS,10/18/2018,029HO18218,011HO11030,-1,12/31/1969,12/31/1969,12/31/1969,10/14/2020,12/31/1969,-1,0
3714,185347.0,24.67,1,产犊,54.0,54.0,54.0,0.0,24.67,24.67,A4NN,10/18/2018,029HO18218,001HO09828,-1,12/31/1969,12/31/1969,12/31/1969,12/31/1969,12/31/1969,-1,0
3715,185348.0,24.67,1,产犊,41.0,41.0,41.0,0.0,24.67,24.67,A4NN,10/18/2018,551HO03244,151HO00722,-1,12/31/1969,12/31/1969,12/31/1969,12/31/1969,12/31/1969,-1,0
3716,185349.0,24.67,1,产犊,61.0,61.0,61.0,0.0,24.67,24.67,A1SS,10/18/2018,513HO03088,200HO02714,-1,12/31/1969,12/31/1969,12/31/1969,12/31/1969,12/31/1969,-1,0
3717,185351.0,24.64,0,怀孕,-1.0,-1.0,506.0,4.0,24.64,24.64,B6SS,10/19/2018,551HO03244,151HO00722,-1,12/31/1969,12/31/1969,12/31/1969,03/08/2020,12/31/1969,-1,0
3718,185352.0,24.64,1,已配,66.0,66.0,66.0,1.0,24.64,24.64,A1SS,10/19/2018,097HO41651,200HO05660,-1,12/31/1969,12/31/1969,12/31/1969,11/04/2020,12/31/1969,-1,0
3719,185353.0,24.64,0,怀孕,-1.0,-1.0,628.0,3.0,24.64,24.64,B6SS,10/19/2018,511HO11718,007HO09900,-1,12/31/1969,12/31/1969,12/31/1969,07/08/2020,12/31/1969,-1,0
3720,185355.0,24.64,1,产犊,57.0,57.0,57.0,0.0,24.64,24.64,A1SS,10/19/2018,097HO41651,-1,-1,12/31/1969,12/31/1969,12/31/1969,12/31/1969,12/31/1969,-1,0
3721,185356.0,24.64,1,产犊,55.0,55.0,55.0,0.0,24.64,24.64,A4NN,10/19/2018,511HO11718,200HO06343,-1,12/31/1969,12/31/1969,12/31/1969,12/31/1969,12/31/1969,-1,0
3722,185359.0,24.57,1,产犊,15.0,15.0,15.0,0.0,24.57,24.57,B1N1,10/21/2018,551HO03357,511HO11302,-1,12/31/1969,12/31/1969,12/31/1969,12/31/1969,12/31/1969,-1,0
3723,185360.0,24.57,1,产犊,55.0,55.0,55.0,0.0,24.57,24.57,A4NN,10/21/2018,551HO03244,151HO00722,-1,12/31/1969,12/31/1969,12/31/1969,12/31/1969,12/31/1969,-1,0
3724,185361.0,24.57,1,产犊,56.0,56.0,56.0,0.0,24.57,24.57,A1SS,10/21/2018,029HO18218,001HO09828,-1,12/31/1969,12/31/1969,12/31/1969,12/31/1969,12/31/1969,-1,0
3725,185363.0,24.57,1,已配,73.0,73.0,73.0,1.0,24.57,24.57,A1SS,10/21/2018,511HO11718,014HO05962,-1,12/31/1969,12/31/1969,12/31/1969,10/28/2020,12/31/1969,-1,0
3726,185364.0,24.57,1,已配,78.0,78.0,78.0,1.0,24.57,24.57,A1SS,10/21/2018,551HO03244,529HO14660,-1,12/31/1969,12/31/1969,12/31/1969,10/21/2020,12/31/1969,-1,0
3727,185365.0,24.54,1,已配,67.0,67.0,67.0,1.0,24.54,24.54,A1SS,10/22/2018,029HO18218,200HO06343,-1,12/31/1969,12/31/1969,12/31/1969,11/04/2020,12/31/1969,-1,0
3728,185366.0,24.54,1,已配,86.0,86.0,86.0,1.0,24.54,24.54,A1SS,10/22/2018,513HO03088,-1,-1,12/31/1969,12/31/1969,12/31/1969,10/14/2020,12/31/1969,-1,0
3729,185367.0,24.51,1,怀孕,110.0,110.0,65.0,1.0,24.51,24.51,B4SS,10/23/2018,097HO41651,501HO09390,-1,12/31/1969,12/31/1969,12/31/1969,09/23/2020,12/31/1969,-1,0
3730,185368.0,24.51,1,已配,90.0,90.0,90.0,1.0,24.51,24.51,A1SS,10/23/2018,029HO18218,011HO09703,-1,12/31/1969,12/31/1969,12/31/1969,10/07/2020,12/31/1969,-1,0
3731,185370.0,24.51,1,已配,105.0,105.0,105.0,2.0,24.51,24.51,B4SS,10/23/2018,551HO03357,511HO11302,-1,12/31/1969,12/31/1969,12/31/1969,10/12/2020,12/31/1969,-1,0
3732,185371.0,24.51,1,怀孕,108.0,108.0,63.0,1.0,24.51,24.51,B4SS,10/23/2018,097HO41651,029HO11970,-1,12/31/1969,12/31/1969,12/31/1969,09/23/2020,12/31/1969,-1,0
3733,185372.0,24.51,1,已配,65.0,65.0,65.0,1.0,24.51,24.51,A1SS,10/23/2018,007HO11724,007HO09961,-1,12/31/1969,12/31/1969,12/31/1969,11/04/2020,12/31/1969,-1,0
3734,185373.0,24.47,1,已配,74.0,74.0,74.0,1.0,24.47,24.47,A1SS,10/24/2018,029HO18218,200HO06343,-1,12/31/1969,12/31/1969,12/31/1969,10/28/2020,12/31/1969,-1,0
3735,185375.0,24.47,1,已配,73.0,73.0,73.0,1.0,24.47,24.47,A1SS,10/24/2018,007HO11724,007HO08884,-1,12/31/1969,12/31/1969,12/31/1969,10/28/2020,12/31/1969,-1,0
3736,185377.0,24.44,1,产犊,14.0,14.0,14.0,0.0,24.44,24.44,B1N1,10/25/2018,551HO03244,529HO14660,-1,12/31/1969,12/31/1969,12/31/1969,12/31/1969,12/31/1969,-1,0
3737,185378.0,24.44,1,已配,62.0,62.0,62.0,1.0,24.44,24.44,A1SS,10/25/2018,511HO11718,001HO02509,-1,12/31/1969,12/31/1969,12/31/1969,11/04/2020,12/31/1969,-1,0
3738,185379.0,24.44,1,产犊,28.0,28.0,28.0,0.0,24.44,24.44,A4NN,10/25/2018,551HO03244,151HO00722,-1,12/31/1969,12/31/1969,12/31/1969,12/31/1969,12/31/1969,-1,0
3739,185380.0,24.44,1,已配,67.0,67.0,67.0,1.0,24.44,24.44,A1SS,10/25/2018,007HO11724,007H008644,-1,12/31/1969,12/31/1969,12/31/1969,11/04/2020,12/31/1969,-1,0
3740,185381.0,24.41,1,已配,77.0,77.0,77.0,1.0,24.41,24.41,B4SS,10/26/2018,007HO11724,014HO05962,-1,12/31/1969,12/31/1969,12/31/1969,10/21/2020,12/31/1969,-1,0
3741,185382.0,24.41,1,已配,80.0,80.0,80.0,1.0,24.41,24.41,A1SS,10/26/2018,029HO18218,200HO06515,-1,12/31/1969,12/31/1969,12/31/1969,10/21/2020,12/31/1969,-1,0
3742,185383.0,24.41,1,已配,117.0,117.0,117.0,2.0,24.41,24.41,B4SS,10/26/2018,551HO03244,529HO14660,-1,12/31/1969,12/31/1969,12/31/1969,10/27/2020,12/31/1969,-1,0
3743,185384.0,24.41,0,已配,-1.0,-1.0,743.0,5.0,24.41,24.41,A6SS,10/26/2018,029HO18218,FR2941260566,-1,12/31/1969,12/31/1969,12/31/1969,10/26/2020,12/31/1969,-1,0
3744,185385.0,24.41,1,已配,79.0,79.0,79.0,1.0,24.41,24.41,A1SS,10/26/2018,007HO11724,551HO00725,-1,12/31/1969,12/31/1969,12/31/1969,10/21/2020,12/31/1969,-1,0
3745,185386.0,24.38,1,已配,87.0,87.0,87.0,1.0,24.38,24.38,A1SS,10/27/2018,551HO03244,529HO14660,-1,12/31/1969,12/31/1969,12/31/1969,10/14/2020,12/31/1969,-1,0
3746,185388.0,24.38,1,已配,78.0,78.0,78.0,1.0,24.38,24.38,A1SS,10/27/2018,511HO11718,001HO02509,-1,12/31/1969,12/31/1969,12/31/1969,10/21/2020,12/31/1969,-1,0
3747,185389.0,24.38,0,已配,-1.0,-1.0,742.0,6.0,24.38,24.38,A6SS,10/27/2018,029HO18218,011H011111,-1,12/31/1969,12/31/1969,12/31/1969,10/09/2020,12/31/1969,-1,0
3748,185390.0,24.38,0,怀孕,-1.0,-1.0,537.0,2.0,24.38,24.38,A5SS,10/27/2018,029HO18218,200HO06083,-1,12/31/1969,12/31/1969,12/31/1969,04/16/2020,12/31/1969,-1,0
3749,185391.0,24.38,1,已配,78.0,78.0,78.0,1.0,24.38,24.38,A1SS,10/27/2018,029HO18218,200HO06515,-1,12/31/1969,12/31/1969,12/31/1969,10/21/2020,12/31/1969,-1,0
3750,185392.0,24.38,1,产犊,19.0,19.0,19.0,0.0,24.38,24.38,B1N1,10/27/2018,029HO18218,001HO09828,-1,12/31/1969,12/31/1969,12/31/1969,12/31/1969,12/31/1969,-1,0
3751,185393.0,24.35,1,已配,69.0,69.0,69.0,1.0,24.35,24.35,A1SS,10/28/2018,511HO11718,014HO05962,-1,12/31/1969,12/31/1969,12/31/1969,10/28/2020,12/31/1969,-1,0
3752,185394.0,24.35,1,已配,72.0,72.0,72.0,1.0,24.35,24.35,A1SS,10/28/2018,511HO11718,014HO06498,-1,12/31/1969,12/31/1969,12/31/1969,10/28/2020,12/31/1969,-1,0
3753,185395.0,24.35,1,产犊,51.0,51.0,51.0,0.0,24.35,24.35,A4NN,10/28/2018,511HO11718,014HO06498,-1,12/31/1969,12/31/1969,12/31/1969,12/31/1969,12/31/1969,-1,0
3754,185396.0,24.35,1,产犊,12.0,12.0,12.0,0.0,24.35,24.35,B1N1,10/28/2018,097HO41651,011HO11206,-1,12/31/1969,12/31/1969,12/31/1969,12/31/1969,12/31/1969,-1,0
3755,185397.0,24.35,1,已配,81.0,81.0,81.0,1.0,24.35,24.35,A1SS,10/28/2018,511HO11718,001HO02509,-1,12/31/1969,12/31/1969,12/31/1969,10/21/2020,12/31/1969,-1,0
3756,185398.0,24.35,1,产犊,55.0,55.0,55.0,0.0,24.35,24.35,A4NN,10/28/2018,551HO03244,529HO14258,-1,12/31/1969,12/31/1969,12/31/1969,12/31/1969,12/31/1969,-1,0
3757,185399.0,24.35,1,已配,68.0,68.0,68.0,1.0,24.35,24.35,A1SS,10/28/2018,513HO03088,011H009945,-1,12/31/1969,12/31/1969,12/31/1969,11/04/2020,12/31/1969,-1,0
3758,185400.0,24.35,1,产犊,48.0,48.0,48.0,0.0,24.35,24.35,A4NN,10/28/2018,097HO41651,001HO06833,-1,12/31/1969,12/31/1969,12/31/1969,12/31/1969,12/31/1969,-1,0
3759,185401.0,24.35,1,已配,80.0,80.0,80.0,1.0,24.35,24.35,A1SS,10/28/2018,551HO03244,151HO00722,-1,12/31/1969,12/31/1969,12/31/1969,10/21/2020,12/31/1969,-1,0
