,牛号,月龄,胎次,繁殖状态,泌乳天数,产后天数,空怀天数,配种次数,奶量1,奶量2,牛舍名称,出生日期,父亲牛号,外祖父号,繁殖代码,怀孕日期,产犊日期,干奶日期,配种日期,流产日期,与配公牛,配种组
511,20309.0,1.51315789473684,0,出生,-1.0,-1.0,-1.0,0.0,1.51315789473684,1.51315789473684,红达犊牛舍,09/20/2020,15180513,-1,-1,01/01/1970,01/01/1970,01/01/1970,01/01/1970,01/01/1970,-1,0
512,20311.0,1.3486842105263201,0,出生,-1.0,-1.0,-1.0,0.0,1.3486842105263201,1.3486842105263201,红达犊牛舍,09/25/2020,-1,-1,-1,01/01/1970,01/01/1970,01/01/1970,01/01/1970,01/01/1970,-1,0
513,20312.0,1.3486842105263201,0,出生,-1.0,-1.0,-1.0,0.0,1.3486842105263201,1.3486842105263201,红达犊牛舍,09/25/2020,11109875,65204045,-1,01/01/1970,01/01/1970,01/01/1970,01/01/1970,01/01/1970,-1,0
514,20313.0,1.31578947368421,0,出生,-1.0,-1.0,-1.0,0.0,1.31578947368421,1.31578947368421,红达犊牛舍,09/26/2020,11109875,-1,-1,01/01/1970,01/01/1970,01/01/1970,01/01/1970,01/01/1970,-1,0
515,20314.0,1.2828947368421102,0,出生,-1.0,-1.0,-1.0,0.0,1.2828947368421102,1.2828947368421102,红达犊牛舍,09/27/2020,15180513,-1,-1,01/01/1970,01/01/1970,01/01/1970,01/01/1970,01/01/1970,-1,0
516,20315.0,1.2828947368421102,0,出生,-1.0,-1.0,-1.0,0.0,1.2828947368421102,1.2828947368421102,红达犊牛舍,09/27/2020,-1,-1,-1,01/01/1970,01/01/1970,01/01/1970,01/01/1970,01/01/1970,-1,0
517,20316.0,1.2828947368421102,0,出生,-1.0,-1.0,-1.0,0.0,1.2828947368421102,1.2828947368421102,红达犊牛舍,09/27/2020,11109875,65204045,-1,01/01/1970,01/01/1970,01/01/1970,01/01/1970,01/01/1970,-1,0
518,20317.0,1.25,0,出生,-1.0,-1.0,-1.0,0.0,1.25,1.25,红达犊牛舍,09/28/2020,15180513,AUSHO1682910,-1,01/01/1970,01/01/1970,01/01/1970,01/01/1970,01/01/1970,-1,0
519,20318.0,1.11842105263158,0,出生,-1.0,-1.0,-1.0,0.0,1.11842105263158,1.11842105263158,红达犊牛舍,10/02/2020,15180513,-1,-1,01/01/1970,01/01/1970,01/01/1970,01/01/1970,01/01/1970,-1,0
520,20319.0,1.08552631578947,0,出生,-1.0,-1.0,-1.0,0.0,1.08552631578947,1.08552631578947,红达犊牛岛,10/03/2020,15180513,-1,-1,01/01/1970,01/01/1970,01/01/1970,01/01/1970,01/01/1970,-1,0
521,20320.0,1.08552631578947,0,出生,-1.0,-1.0,-1.0,0.0,1.08552631578947,1.08552631578947,红达犊牛舍,10/03/2020,-1,-1,-1,01/01/1970,01/01/1970,01/01/1970,01/01/1970,01/01/1970,-1,0
522,20321.0,0.8552631578947372,0,出生,-1.0,-1.0,-1.0,0.0,0.8552631578947372,0.8552631578947372,红达犊牛舍,10/10/2020,15180513,-1,-1,01/01/1970,01/01/1970,01/01/1970,01/01/1970,01/01/1970,-1,0
523,20322.0,0.7565789473684209,0,出生,-1.0,-1.0,-1.0,0.0,0.7565789473684209,0.7565789473684209,红达犊牛舍,10/13/2020,15180513,1173,-1,01/01/1970,01/01/1970,01/01/1970,01/01/1970,01/01/1970,-1,0
524,20323.0,0.7236842105263158,0,出生,-1.0,-1.0,-1.0,0.0,0.7236842105263158,0.7236842105263158,红达犊牛舍,10/14/2020,15180513,-1,-1,01/01/1970,01/01/1970,01/01/1970,01/01/1970,01/01/1970,-1,0
525,20324.0,0.7236842105263158,0,出生,-1.0,-1.0,-1.0,0.0,0.7236842105263158,0.7236842105263158,红达犊牛舍,10/14/2020,15180513,151HO01610,-1,01/01/1970,01/01/1970,01/01/1970,01/01/1970,01/01/1970,-1,0
526,20325.0,0.7236842105263158,0,出生,-1.0,-1.0,-1.0,0.0,0.7236842105263158,0.7236842105263158,红达犊牛舍,10/14/2020,11109875,-1,-1,01/01/1970,01/01/1970,01/01/1970,01/01/1970,01/01/1970,-1,0
527,20326.0,0.657894736842105,0,出生,-1.0,-1.0,-1.0,0.0,0.657894736842105,0.657894736842105,红达犊牛舍,10/16/2020,15180513,151HO01615,-1,01/01/1970,01/01/1970,01/01/1970,01/01/1970,01/01/1970,-1,0
528,20327.0,0.657894736842105,0,出生,-1.0,-1.0,-1.0,0.0,0.657894736842105,0.657894736842105,红达犊牛舍,10/16/2020,15180513,AUSHO1657573,-1,01/01/1970,01/01/1970,01/01/1970,01/01/1970,01/01/1970,-1,0
529,20328.0,0.5592105263157889,0,出生,-1.0,-1.0,-1.0,0.0,0.5592105263157889,0.5592105263157889,红达犊牛舍,10/19/2020,15180513,AUSHO1657573,-1,01/01/1970,01/01/1970,01/01/1970,01/01/1970,01/01/1970,-1,0
530,20329.0,0.526315789473684,0,出生,-1.0,-1.0,-1.0,0.0,0.526315789473684,0.526315789473684,红达犊牛舍,10/20/2020,15180513,AUSHO1657573,-1,01/01/1970,01/01/1970,01/01/1970,01/01/1970,01/01/1970,-1,0
531,20330.0,0.3618421052631579,0,出生,-1.0,-1.0,-1.0,0.0,0.3618421052631579,0.3618421052631579,红达犊牛舍,10/25/2020,15180513,AUSHO1657573,-1,01/01/1970,01/01/1970,01/01/1970,01/01/1970,01/01/1970,-1,0
532,20331.0,0.230263157894737,0,出生,-1.0,-1.0,-1.0,0.0,0.230263157894737,0.230263157894737,红达犊牛舍,10/29/2020,15180513,-1,-1,01/01/1970,01/01/1970,01/01/1970,01/01/1970,01/01/1970,-1,0
533,20332.0,0.230263157894737,0,出生,-1.0,-1.0,-1.0,0.0,0.230263157894737,0.230263157894737,红达犊牛舍,10/29/2020,15180513,529HO13402,-1,01/01/1970,01/01/1970,01/01/1970,01/01/1970,01/01/1970,-1,0
534,20333.0,0.0986842105263158,0,出生,-1.0,-1.0,-1.0,0.0,0.0986842105263158,0.0986842105263158,红达犊牛舍,11/02/2020,15180513,1238,-1,01/01/1970,01/01/1970,01/01/1970,01/01/1970,01/01/1970,-1,0
535,20334.0,0.197368421052632,0,出生,-1.0,-1.0,-1.0,0.0,0.197368421052632,0.197368421052632,红达犊牛舍,10/30/2020,-1,-1,-1,01/01/1970,01/01/1970,01/01/1970,01/01/1970,01/01/1970,-1,0
536,20335.0,0.0986842105263158,0,出生,-1.0,-1.0,-1.0,0.0,0.0986842105263158,0.0986842105263158,红达犊牛舍,11/02/2020,15180513,1238,-1,01/01/1970,01/01/1970,01/01/1970,01/01/1970,01/01/1970,-1,0
537,20336.0,0.0986842105263158,0,出生,-1.0,-1.0,-1.0,0.0,0.0986842105263158,0.0986842105263158,红达犊牛舍,11/02/2020,15180513,029HO15384,-1,01/01/1970,01/01/1970,01/01/1970,01/01/1970,01/01/1970,-1,0
538,20337.0,0.0986842105263158,0,出生,-1.0,-1.0,-1.0,0.0,0.0986842105263158,0.0986842105263158,红达犊牛舍,11/02/2020,15180513,-1,-1,01/01/1970,01/01/1970,01/01/1970,01/01/1970,01/01/1970,-1,0
539,150002.0,60.592105263157904,4,初检-,177.0,177.0,-1.0,2.0,60.592105263157904,60.592105263157904,红达103高产,10/21/2015,-1,-1,-1,01/01/1970,05/12/2020,01/01/1970,08/12/2020,01/01/1970,029HO18790,0
540,150003.0,60.526315789473706,3,初检-,183.0,183.0,-1.0,1.0,60.526315789473706,60.526315789473706,红达103高产,10/23/2015,-1,-1,-1,01/01/1970,05/06/2020,01/01/1970,06/30/2020,01/01/1970,029HO18790,0
541,150009.0,60.1644736842105,3,复检+,226.0,226.0,49.0,1.0,60.1644736842105,60.1644736842105,红达105高产,11/03/2015,-1,-1,-1,05/12/2020,03/24/2020,01/01/1970,05/12/2020,01/01/1970,029HO18790,0
542,150012.0,59.934210526315795,4,产后未配,16.0,16.0,-1.0,0.0,59.934210526315795,59.934210526315795,红达102新产,11/10/2015,-1,-1,-1,01/01/1970,10/20/2020,01/01/1970,01/01/1970,01/01/1970,-1,0
543,150014.0,59.8355263157895,4,产后未配,57.0,57.0,-1.0,0.0,59.8355263157895,59.8355263157895,红达102新产,11/13/2015,-1,-1,-1,01/01/1970,09/09/2020,01/01/1970,01/01/1970,01/01/1970,-1,0
544,150020.0,59.440789473684205,3,已配未检,183.0,183.0,-1.0,2.0,59.440789473684205,59.440789473684205,红达103高产,11/25/2015,-1,-1,-1,01/01/1970,05/06/2020,01/01/1970,10/11/2020,01/01/1970,11116697,0
545,150027.0,58.9144736842105,3,复检+,310.0,349.0,86.0,2.0,58.9144736842105,58.9144736842105,红达201干奶牛,12/11/2015,-1,-1,-1,02/17/2020,11/22/2019,09/26/2020,02/17/2020,01/01/1970,15108513,0
546,150028.0,58.9144736842105,4,复检+,126.0,126.0,45.0,1.0,58.9144736842105,58.9144736842105,红达103高产,12/11/2015,-1,-1,-1,08/16/2020,07/02/2020,01/01/1970,08/16/2020,01/01/1970,029HO18790,0
547,150030.0,58.782894736842096,3,初检-,241.0,241.0,-1.0,1.0,58.782894736842096,58.782894736842096,红达105高产,12/15/2015,-1,-1,-1,01/01/1970,03/09/2020,01/01/1970,05/19/2020,01/01/1970,029HO18790,0
548,160003.0,58.223684210526294,3,产后未配,56.0,56.0,-1.0,0.0,58.223684210526294,58.223684210526294,红达103高产,01/01/2016,-1,-1,-1,01/01/1970,09/10/2020,01/01/1970,01/01/1970,01/01/1970,-1,0
549,160004.0,58.223684210526294,4,产后未配,39.0,39.0,-1.0,0.0,58.223684210526294,58.223684210526294,红达103高产,01/01/2016,-1,-1,-1,01/01/1970,09/27/2020,01/01/1970,01/01/1970,01/01/1970,-1,0
550,160022.0,57.3684210526316,4,初检+,82.0,82.0,33.0,1.0,57.3684210526316,57.3684210526316,红达103高产,01/27/2016,-1,-1,-1,09/17/2020,08/15/2020,01/01/1970,09/17/2020,01/01/1970,029HO18790,0
551,160025.0,57.0723684210526,3,复检+,313.0,313.0,111.0,2.0,57.0723684210526,57.0723684210526,红达103高产,02/05/2016,-1,-1,-1,04/18/2020,12/28/2019,01/01/1970,04/18/2020,01/01/1970,029HO18790,0
552,160028.0,56.61184210526321,2,复检+,455.0,455.0,272.0,4.0,56.61184210526321,56.61184210526321,红达104低产,02/19/2016,-1,-1,-1,05/06/2020,08/08/2019,01/01/1970,05/06/2020,01/01/1970,029HO18790,0
553,160034.0,56.25,2,流产未配,427.0,427.0,-1.0,3.0,56.25,56.25,红达104低产,03/01/2016,-1,-1,-1,01/01/1970,09/05/2019,01/01/1970,02/07/2020,09/01/2020,15180513,0
554,160038.0,56.0526315789474,3,产后未配,109.0,109.0,-1.0,0.0,56.0526315789474,56.0526315789474,红达105高产,03/07/2016,-1,-1,-1,01/01/1970,07/19/2020,01/01/1970,01/01/1970,01/01/1970,-1,0
555,160040.0,55.9539473684211,2,已配未检,497.0,505.0,-1.0,7.0,55.9539473684211,55.9539473684211,红达201干奶牛,03/10/2016,-1,-1,-1,01/01/1970,06/19/2019,10/27/2020,10/31/2020,01/12/2020,31106121,0
556,160050.0,55.4934210526316,3,初检+,108.0,108.0,68.0,2.0,55.4934210526316,55.4934210526316,红达105高产,03/24/2016,-1,-1,-1,09/27/2020,07/20/2020,01/01/1970,09/27/2020,01/01/1970,029HO18790,0
557,160051.0,55.4934210526316,3,已配未检,160.0,160.0,-1.0,3.0,55.4934210526316,55.4934210526316,红达103高产,03/24/2016,-1,-1,-1,01/01/1970,05/29/2020,01/01/1970,10/13/2020,01/01/1970,11116697,0
558,160052.0,55.4276315789474,2,已配未检,367.0,367.0,-1.0,6.0,55.4276315789474,55.4276315789474,红达104低产,03/26/2016,-1,-1,-1,01/01/1970,11/04/2019,01/01/1970,10/31/2020,07/27/2020,31106121,0
559,160053.0,55.394736842105296,3,复检+,226.0,226.0,44.0,1.0,55.394736842105296,55.394736842105296,红达104低产,03/27/2016,-1,-1,-1,05/07/2020,03/24/2020,01/01/1970,05/07/2020,01/01/1970,029HO18790,0
560,160055.0,55.36184210526321,3,初检-,77.0,77.0,-1.0,1.0,55.36184210526321,55.36184210526321,红达105高产,03/28/2016,-1,-1,-1,01/01/1970,08/20/2020,01/01/1970,09/27/2020,01/01/1970,029HO18790,0
561,160056.0,55.26315789473679,3,初检+,144.0,144.0,68.0,2.0,55.26315789473679,55.26315789473679,红达103高产,03/31/2016,-1,-1,-1,08/22/2020,06/14/2020,01/01/1970,08/22/2020,01/01/1970,029HO18790,0
562,160062.0,55.098684210526294,2,复检+,580.0,580.0,397.0,6.0,55.098684210526294,55.098684210526294,红达104低产,04/05/2016,-1,-1,-1,05/06/2020,04/05/2019,01/01/1970,05/06/2020,01/01/1970,029HO18790,0
563,160073.0,54.375,3,已配未检,84.0,84.0,-1.0,1.0,54.375,54.375,红达103高产,04/27/2016,-1,-1,-1,01/01/1970,08/13/2020,01/01/1970,10/19/2020,01/01/1970,31106121,0
564,160074.0,54.309210526315795,3,产后未配,27.0,27.0,-1.0,0.0,54.309210526315795,54.309210526315795,红达102新产,04/29/2016,-1,-1,-1,01/01/1970,10/09/2020,01/01/1970,01/01/1970,01/01/1970,-1,0
565,160080.0,53.717105263157904,3,复检+,231.0,231.0,44.0,1.0,53.717105263157904,53.717105263157904,红达105高产,05/17/2016,-1,-1,-1,05/02/2020,03/19/2020,01/01/1970,05/02/2020,01/01/1970,029HO18790,0
566,160082.0,53.651315789473706,2,已配未检,387.0,387.0,-1.0,6.0,53.651315789473706,53.651315789473706,红达103高产,05/19/2016,1506761,-1,-1,01/01/1970,10/15/2019,01/01/1970,10/31/2020,01/01/1970,31106121,0
567,160083.0,53.5855263157895,3,初检-,88.0,88.0,-1.0,1.0,53.5855263157895,53.5855263157895,红达103高产,05/21/2016,-1,-1,-1,01/01/1970,08/09/2020,01/01/1970,09/24/2020,01/01/1970,029HO18790,0
568,160090.0,52.434210526315795,2,复检+,230.0,230.0,44.0,1.0,52.434210526315795,52.434210526315795,红达104低产,06/25/2016,029HO15384,-1,-1,05/03/2020,03/20/2020,01/01/1970,05/03/2020,01/01/1970,029HO18790,0
569,160092.0,51.875,2,复检+,388.0,388.0,218.0,6.0,51.875,51.875,红达104低产,07/12/2016,151HO00569,-1,-1,05/19/2020,10/14/2019,01/01/1970,05/19/2020,01/01/1970,029HO18790,0
570,160097.0,50.98684210526321,2,初检-,107.0,107.0,-1.0,1.0,50.98684210526321,50.98684210526321,红达105高产,08/08/2016,-1,-1,-1,01/01/1970,07/21/2020,01/01/1970,09/16/2020,01/01/1970,029HO18790,0
571,160098.0,50.921052631579,2,复检+,387.0,387.0,229.0,5.0,50.921052631579,50.921052631579,红达104低产,08/10/2016,151HO00569,-1,-1,05/31/2020,10/15/2019,01/01/1970,05/31/2020,01/01/1970,15110881,0
572,160099.0,50.7565789473684,2,初检-,210.0,210.0,-1.0,2.0,50.7565789473684,50.7565789473684,红达105高产,08/15/2016,15503832,-1,-1,01/01/1970,04/09/2020,01/01/1970,06/30/2020,01/01/1970,029HO18790,0
573,160107.0,49.8355263157895,2,复检+,457.0,496.0,233.0,6.0,49.8355263157895,49.8355263157895,红达2号干奶围产,09/12/2016,151HO00569,-1,-1,02/16/2020,06/28/2019,09/26/2020,02/16/2020,01/01/1970,15108513,0
574,160110.0,49.5723684210526,2,初检-,264.0,264.0,-1.0,4.0,49.5723684210526,49.5723684210526,红达105高产,09/20/2016,029HO15384,-1,-1,01/01/1970,02/15/2020,01/01/1970,08/12/2020,01/01/1970,029HO18790,0
575,160113.0,49.5394736842105,2,产后未配,9.0,9.0,-1.0,0.0,49.5394736842105,49.5394736842105,红达301产房,09/21/2016,529HO13402,-1,-1,01/01/1970,10/27/2020,01/01/1970,01/01/1970,01/01/1970,-1,0
576,160116.0,49.5065789473684,3,产后未配,7.0,7.0,-1.0,0.0,49.5065789473684,49.5065789473684,红达301产房,09/22/2016,529HO13402,-1,-1,01/01/1970,10/29/2020,01/01/1970,01/01/1970,01/01/1970,-1,0
577,160120.0,49.2105263157895,3,产后未配,48.0,48.0,-1.0,0.0,49.2105263157895,49.2105263157895,红达103高产,10/01/2016,529HO13402,-1,-1,01/01/1970,09/18/2020,01/01/1970,01/01/1970,01/01/1970,-1,0
578,160121.0,49.11184210526321,2,流产未配,244.0,244.0,-1.0,1.0,49.11184210526321,49.11184210526321,红达301产房,10/04/2016,529HO13402,-1,-1,01/01/1970,03/06/2020,01/01/1970,06/01/2020,10/27/2020,029HO18790,0
579,160125.0,49.01315789473679,2,复检+,385.0,385.0,200.0,4.0,49.01315789473679,49.01315789473679,红达104低产,10/07/2016,029HO15384,-1,-1,05/05/2020,10/17/2019,01/01/1970,05/05/2020,01/01/1970,029HO18790,0
580,160129.0,48.9144736842105,3,产后未配,3.0,3.0,-1.0,0.0,48.9144736842105,48.9144736842105,红达301产房,10/10/2016,029HO15384,-1,-1,01/01/1970,11/02/2020,01/01/1970,01/01/1970,01/01/1970,-1,0
581,160130.0,48.8815789473684,3,初检-,101.0,101.0,-1.0,1.0,48.8815789473684,48.8815789473684,红达103高产,10/11/2016,-1,-1,-1,01/01/1970,07/27/2020,01/01/1970,09/25/2020,01/01/1970,029HO18790,0
582,160131.0,48.848684210526294,2,已配未检,138.0,138.0,-1.0,2.0,48.848684210526294,48.848684210526294,红达103高产,10/12/2016,151HO00569,-1,-1,01/01/1970,06/20/2020,01/01/1970,10/13/2020,01/01/1970,11116697,0
583,160132.0,48.848684210526294,2,复检+,457.0,457.0,275.0,5.0,48.848684210526294,48.848684210526294,红达104低产,10/12/2016,029HO15384,-1,-1,05/07/2020,08/06/2019,01/01/1970,05/07/2020,01/01/1970,029HO18790,0
584,160133.0,48.815789473684205,2,复检+,382.0,382.0,227.0,4.0,48.815789473684205,48.815789473684205,红达105高产,10/13/2016,029HO15384,-1,-1,06/03/2020,10/20/2019,01/01/1970,06/03/2020,01/01/1970,029HO18790,0
585,160134.0,48.815789473684205,3,已配未检,99.0,99.0,-1.0,1.0,48.815789473684205,48.815789473684205,红达105高产,10/13/2016,029HO15384,-1,-1,01/01/1970,07/29/2020,01/01/1970,10/31/2020,01/01/1970,31106121,0
586,160137.0,48.75,2,复检+,413.0,413.0,269.0,5.0,48.75,48.75,红达301病房,10/15/2016,151HO00569,-1,-1,06/14/2020,09/19/2019,01/01/1970,06/14/2020,01/01/1970,029HO18790,0
587,160138.0,48.717105263157904,2,已配未检,83.0,83.0,-1.0,1.0,48.717105263157904,48.717105263157904,红达103高产,10/16/2016,151HO00569,-1,-1,01/01/1970,08/14/2020,01/01/1970,09/30/2020,01/01/1970,11116697,0
588,160142.0,48.651315789473706,1,复检+,499.0,549.0,277.0,7.0,48.651315789473706,48.651315789473706,红达2号干奶围产,10/18/2016,529HO13402,-1,-1,02/08/2020,05/06/2019,09/15/2020,02/08/2020,01/01/1970,15180513,0
589,160154.0,48.355263157894704,3,已配未检,78.0,78.0,-1.0,1.0,48.355263157894704,48.355263157894704,红达105高产,10/27/2016,529HO14269,-1,-1,01/01/1970,08/19/2020,01/01/1970,10/19/2020,01/01/1970,31106121,0
590,160163.0,48.026315789473706,2,初检+,111.0,111.0,44.0,1.0,48.026315789473706,48.026315789473706,红达103高产,11/06/2016,529HO14269,-1,-1,08/31/2020,07/17/2020,01/01/1970,08/31/2020,01/01/1970,029HO18790,0
591,160172.0,47.86184210526321,3,产后未配,39.0,39.0,-1.0,0.0,47.86184210526321,47.86184210526321,红达103高产,11/11/2016,529HO14269,-1,-1,01/01/1970,09/27/2020,01/01/1970,01/01/1970,01/01/1970,-1,0
592,160173.0,47.86184210526321,2,初检+,202.0,202.0,127.0,3.0,47.86184210526321,47.86184210526321,红达105高产,11/11/2016,529HO14269,-1,-1,08/22/2020,04/17/2020,01/01/1970,08/22/2020,01/01/1970,029HO18790,0
593,160175.0,47.86184210526321,2,已配未检,297.0,297.0,-1.0,3.0,47.86184210526321,47.86184210526321,红达104低产,11/11/2016,529HO14269,-1,-1,01/01/1970,01/13/2020,01/01/1970,10/13/2020,01/01/1970,11116697,0
594,160180.0,47.730263157894704,3,已配未检,67.0,67.0,-1.0,1.0,47.730263157894704,47.730263157894704,红达105高产,11/15/2016,529HO14269,-1,-1,01/01/1970,08/30/2020,01/01/1970,10/17/2020,01/01/1970,11116697,0
595,160182.0,47.598684210526294,3,已配未检,60.0,60.0,-1.0,1.0,47.598684210526294,47.598684210526294,红达105高产,11/19/2016,529HO14269,-1,-1,01/01/1970,09/06/2020,01/01/1970,10/31/2020,01/01/1970,31106121,0
596,160185.0,47.565789473684205,2,初检-,99.0,99.0,-1.0,1.0,47.565789473684205,47.565789473684205,红达103高产,11/20/2016,151HO00569,-1,-1,01/01/1970,07/29/2020,01/01/1970,09/27/2020,01/01/1970,029HO18790,0
597,160192.0,47.3026315789474,2,产后未配,7.0,7.0,-1.0,0.0,47.3026315789474,47.3026315789474,红达301产房,11/28/2016,151HO00569,-1,-1,01/01/1970,10/29/2020,01/01/1970,01/01/1970,01/01/1970,-1,0
598,160198.0,47.0723684210526,2,复检+,304.0,304.0,161.0,4.0,47.0723684210526,47.0723684210526,红达103高产,12/05/2016,529HO14269,-1,-1,06/15/2020,01/06/2020,01/01/1970,06/15/2020,01/01/1970,029HO18790,0
599,160199.0,47.0065789473684,3,已配未检,63.0,63.0,-1.0,1.0,47.0065789473684,47.0065789473684,红达105高产,12/07/2016,151HO00569,-1,-1,01/01/1970,09/03/2020,01/01/1970,10/31/2020,01/01/1970,31106121,0
600,160201.0,46.940789473684205,3,已配未检,188.0,188.0,-1.0,3.0,46.940789473684205,46.940789473684205,红达301病房,12/09/2016,-1,-1,-1,01/01/1970,05/01/2020,01/01/1970,09/30/2020,01/01/1970,11116697,0
601,160202.0,46.875,2,复检+,333.0,333.0,163.0,3.0,46.875,46.875,红达104低产,12/11/2016,AUSHO1657573,-1,-1,05/20/2020,12/08/2019,01/01/1970,05/20/2020,01/01/1970,029HO18790,0
602,160206.0,46.776315789473706,2,已配未检,178.0,178.0,-1.0,3.0,46.776315789473706,46.776315789473706,红达103高产,12/14/2016,AUSHO1657573,-1,-1,01/01/1970,05/11/2020,01/01/1970,10/13/2020,01/01/1970,11116697,0
603,160211.0,46.7105263157895,3,产后未配,20.0,20.0,-1.0,0.0,46.7105263157895,46.7105263157895,红达102新产,12/16/2016,AUSHO1657573,-1,-1,01/01/1970,10/16/2020,01/01/1970,01/01/1970,01/01/1970,-1,0
604,160225.0,46.546052631579,3,已配未检,97.0,97.0,-1.0,1.0,46.546052631579,46.546052631579,红达301病房,12/21/2016,AUSHO1657573,-1,-1,01/01/1970,07/31/2020,01/01/1970,10/31/2020,01/01/1970,31106121,0
605,160227.0,46.51315789473679,2,已配未检,126.0,126.0,-1.0,4.0,46.51315789473679,46.51315789473679,红达103高产,12/22/2016,AUSHO1657573,-1,-1,01/01/1970,07/02/2020,01/01/1970,10/31/2020,01/01/1970,31106121,0
606,160234.0,46.3815789473684,2,产后未配,17.0,17.0,-1.0,0.0,46.3815789473684,46.3815789473684,红达102新产,12/26/2016,AUSHO1657573,-1,-1,01/01/1970,10/19/2020,01/01/1970,01/01/1970,01/01/1970,-1,0
607,160237.0,46.3815789473684,3,产后未配,67.0,67.0,-1.0,0.0,46.3815789473684,46.3815789473684,红达105高产,12/26/2016,029HO15384,-1,-1,01/01/1970,08/30/2020,01/01/1970,01/01/1970,01/01/1970,-1,0
608,160243.0,46.282894736842096,2,产后未配,53.0,53.0,-1.0,0.0,46.282894736842096,46.282894736842096,红达103高产,12/29/2016,AUSHO1657573,-1,-1,01/01/1970,09/13/2020,01/01/1970,01/01/1970,01/01/1970,-1,0
609,160244.0,46.282894736842096,2,产后未配,16.0,16.0,-1.0,0.0,46.282894736842096,46.282894736842096,红达102新产,12/29/2016,AUSHO1657573,-1,-1,01/01/1970,10/20/2020,01/01/1970,01/01/1970,01/01/1970,-1,0
610,160246.0,46.217105263157904,2,产后未配,32.0,32.0,-1.0,0.0,46.217105263157904,46.217105263157904,红达102新产,12/31/2016,029HO15384,-1,-1,01/01/1970,10/04/2020,01/01/1970,01/01/1970,01/01/1970,-1,0
611,160934.0,55.88815789473679,2,初检-,437.0,437.0,-1.0,1.0,55.88815789473679,55.88815789473679,红达103高产,03/12/2016,-1,-1,-1,01/01/1970,08/26/2019,01/01/1970,10/21/2019,01/01/1970,15180513,0
612,160942.0,54.605263157894704,2,初检-,222.0,222.0,-1.0,6.0,54.605263157894704,54.605263157894704,红达105高产,04/20/2016,-1,-1,-1,01/01/1970,03/28/2020,01/01/1970,09/20/2020,01/01/1970,029HO18790,0
613,160953.0,53.651315789473706,3,已配未检,167.0,167.0,-1.0,5.0,53.651315789473706,53.651315789473706,红达103高产,05/19/2016,-1,-1,-1,01/01/1970,05/22/2020,01/01/1970,10/17/2020,01/01/1970,11116697,0
614,160966.0,52.5,3,已配未检,71.0,71.0,-1.0,1.0,52.5,52.5,红达105高产,06/23/2016,-1,-1,-1,01/01/1970,08/26/2020,01/01/1970,10/10/2020,01/01/1970,11116697,0
615,160969.0,51.907894736842096,3,初检+,175.0,175.0,134.0,3.0,51.907894736842096,51.907894736842096,红达103高产,07/11/2016,-1,-1,-1,09/25/2020,05/14/2020,01/01/1970,09/25/2020,01/01/1970,029HO18790,0
616,160970.0,51.61184210526321,3,已配未检,84.0,84.0,-1.0,1.0,51.61184210526321,51.61184210526321,红达103高产,07/20/2016,-1,-1,-1,01/01/1970,08/13/2020,01/01/1970,09/30/2020,01/01/1970,11116697,0
617,160979.0,50.657894736842096,2,复检+,365.0,371.0,152.0,3.0,50.657894736842096,50.657894736842096,红达201干奶牛,08/18/2016,-1,-1,-1,03/31/2020,10/31/2019,10/29/2020,03/31/2020,01/01/1970,029HO18790,0
618,160999.0,48.190789473684205,3,已配未检,61.0,61.0,-1.0,1.0,48.190789473684205,48.190789473684205,红达105高产,11/01/2016,-1,-1,-1,01/01/1970,09/05/2020,01/01/1970,10/22/2020,01/01/1970,31106121,0
619,161003.0,47.401315789473706,3,已配未检,64.0,64.0,-1.0,1.0,47.401315789473706,47.401315789473706,红达105高产,11/25/2016,-1,-1,-1,01/01/1970,09/02/2020,01/01/1970,10/31/2020,01/01/1970,31106121,0
620,161008.0,47.0723684210526,2,已配未检,278.0,278.0,-1.0,3.0,47.0723684210526,47.0723684210526,红达103高产,12/05/2016,-1,-1,-1,01/01/1970,02/01/2020,01/01/1970,10/31/2020,01/01/1970,31106121,0
621,161011.0,47.0394736842105,2,复检+,217.0,217.0,120.0,3.0,47.0394736842105,47.0394736842105,红达103高产,12/06/2016,-1,-1,-1,07/31/2020,04/02/2020,01/01/1970,07/31/2020,01/01/1970,029HO18790,0
622,161018.0,46.25,2,已配未检,219.0,219.0,-1.0,4.0,46.25,46.25,红达105高产,12/30/2016,-1,-1,-1,01/01/1970,03/31/2020,01/01/1970,09/30/2020,01/01/1970,11116697,0
623,161019.0,46.0526315789474,2,复检+,298.0,298.0,128.0,3.0,46.0526315789474,46.0526315789474,红达103高产,01/05/2017,-1,-1,-1,05/20/2020,01/12/2020,01/01/1970,05/20/2020,01/01/1970,029HO18790,0
624,170004.0,46.151315789473706,1,流产未配,469.0,469.0,-1.0,4.0,46.151315789473706,46.151315789473706,红达301病房,01/02/2017,AUSHO1657573,-1,-1,01/01/1970,07/25/2019,01/01/1970,03/31/2020,10/26/2020,029HO18790,0
625,170008.0,46.1184210526316,2,复检+,389.0,389.0,200.0,4.0,46.1184210526316,46.1184210526316,红达105高产,01/03/2017,029HO15384,-1,-1,04/30/2020,10/13/2019,01/01/1970,04/30/2020,01/01/1970,029HO18790,0
